datetime,date,time,city,state,country,shape,duration (seconds),duration (hours/min),comments,latitude,longitude,lighting_conditions
12/28/2008 10:30,2008-12-28,10:30,harrogate (uk/england),,gb,oval,900,15minutes,3 orange lights passing over Harrogate UK.,53.98,-1.53,daylight
12/28/2008 11:00,2008-12-28,11:00,russlville,ar,,unknown,300,5 min,((HOAX??))  A object came up a blue ball came out and then flew away into a trangler think,35.28,-93.13,daylight
12/28/2008 13:00,2008-12-28,13:00,peoria,il,us,other,600,10 minutes,Odd shaped aircraft seen over Peoria IL,40.69,-89.59,daylight
12/28/2008 15:00,2008-12-28,15:00,salina,ks,us,circle,10,10 seconds,Sighted a round metallic object hovering above I-70.,38.84,-97.61,daylight
12/28/2008 19:30,2008-12-28,19:30,birmingham (uk/england),,gb,oval,60,1min 30,Sighting of spinning lights near Birmingham UK .   28/12/08 about 7:30pm on the motorway.,52.47,-1.92,night
12/28/2008 19:30,2008-12-28,19:30,campbellsport,wi,us,sphere,5400,1.5 hrs,Circular orb hangs in sky and while the naked eye sees only a bright light&#44 the video camera revealed some amazing details.,43.6,-88.28,night
12/28/2008 21:00,2008-12-28,21:00,davie,fl,us,sphere,180,2-3 minutes,Six orange orbs plague the skies of Publix in Davie.,26.06,-80.23,night
12/28/2008 21:00,2008-12-28,21:00,davie,fl,us,sphere,180,2-3 minutes,Six red-orange orbs appear over Davie skies.,26.06,-80.23,night
12/28/2009 01:25,2009-12-28,01:25,blackburn (uk/england),,gb,light,60,1 minute,bright glowing orange object,55.87,-3.63,night
12/28/2009 01:45,2009-12-28,01:45,mount cobb,pa,us,circle,12,12 seconds,my grandson and i were going home on the exspressway route 84 we were east bound.  we were almost at the mt cobb exit 8 when we saw thi,41.41,-75.49,night
12/28/2009 03:30,2009-12-28,03:30,cherry grove,sc,,triangle,240,3-4 mins,TRI SHAPED CRAFT WITH THREE LIGHTS AND NO SOUND,33.83,-78.64,night
12/28/2009 06:00,2009-12-28,06:00,statesboro,ga,us,disk,300,5 minutes,saucer shaped craft hovering above tree tops&#44multiple witnesses.,32.45,-81.78,daylight
12/28/2009 18:00,2009-12-28,18:00,oak harbor,wa,us,fireball,300,5 mins,balls of light over Puget  Sound,48.29,-122.64,night
12/28/2009 20:37,2009-12-28,20:37,rock hill,sc,us,chevron,3600,so far an hour,Colorchangin Light over Rock Hill&#44 SC 12/28/2009,34.92,-81.03,night
12/28/2010 11:58,2010-12-28,11:58,kowloon (hong kong) (china),,,oval,120,1-2 minutes,Hong Kong 2nd January&#44 2010. On the day of 28th December 2010&#44 at Hong Kong time 11.58-12.00hrs.I have seen an Ufo moving in th,22.32,114.18,daylight
12/28/2010 17:31,2010-12-28,17:31,fremont,nh,us,triangle,120,1-2 minutes,Around 5:30 a triangle shaped craft was moving south-south west. There wasn&#39t a sound in the air.,42.99,-71.14,daylight
12/28/2010 18:50,2010-12-28,18:50,norwalk,ct,us,fireball,6,6 sec,closeby fireball with tail streaked across sky towards earth,41.12,-73.41,night
12/28/2010 18:50,2010-12-28,18:50,skidmore,md,us,light,4,3 -4 sec,Flash of light,39.02,-76.42,night
12/28/2010 18:55,2010-12-28,18:55,columbia,pa,us,circle,4,4 seconds,Fast moving&#44 very bright light flying low and silently that suddenly disappeared.,40.03,-76.5,night
12/28/2010 20:38,2010-12-28,20:38,colusa,ca,us,light,5400,1.5 hrs,The object appeared to the west of the constellation Orion and was amber-orange in color.,39.21,-122.01,night
12/28/2010 22:30,2010-12-28,22:30,vancouver (canada),bc,ca,light,1200,20 minutes,approx. 12 red spheres following thesame flight path,49.25,-123.13,night
12/28/2010 23:40,2010-12-28,23:40,auburn and westboro,ma,,other,900,10-15 minutes,3 Objects&#44 All were bright glittery&#44 2 eventually turned off bright lights and were observed&#44 third travlled quickly.,42.27,-72.2,night
12/28/2011 15:00,2011-12-28,15:00,beacon,ny,us,diamond,40,30-40 seconds,Huge and hanging right over the bridge entrance,41.5,-73.97,daylight
12/28/2011 16:00,2011-12-28,16:00,herculaneum,mo,us,cylinder,60,less than 60 seconds,Teen daughters saw cylindar shape object with landing legs protruding from bottom&#44 with silver metallic reflection.,38.27,-90.38,daylight
12/28/2011 17:50,2011-12-28,17:50,chattanooga,tn,us,light,1800,30 minutes,Four family members witnessed some 14-18 bright yellow/orange lights move slowly over city,35.05,-85.31,daylight
12/28/2011 21:00,2011-12-28,21:00,chattanooga,tn,us,fireball,1200,15-20 minutes,Four glowing orange orbs float over the city,35.05,-85.31,night
12/28/2011 21:30,2011-12-28,21:30,maricopa,az,us,fireball,2700,45 minutes,I saw 3 objects that hung around for the full time&#44 It affected my car gauges.,33.06,-112.05,night
12/28/2011 22:30,2011-12-28,22:30,rocky mount,nc,us,formation,1200,20 minutes,Four orange light formation moving slowly across the sky in eastern north carolina.,35.94,-77.79,night
12/28/2011 22:30,2011-12-28,22:30,topeka,ks,us,triangle,60,1 min,A triangle shape object flew across the sky  while I was taking my dog outside.,39.05,-95.68,night
12/28/2012 02:30,2012-12-28,02:30,xenia,oh,us,circle,4,4 seconds,I WAS WAITN TO PICK UP NEWSPAPERS FOR DELIVERY&#44I was looking at the moon as there was a giant halo around it that morning when i notice,39.68,-83.93,night
12/28/2012 17:00,2012-12-28,17:00,lewiston,id,us,circle,300,5 minutes,Large floating object  spotlighting house and shed.,46.42,-117.02,daylight
12/28/2012 17:25,2012-12-28,17:25,gray,me,us,other,45,45 seconds,Small and huge object with star shaped light converge and take off at high speed.,43.89,-70.33,daylight
12/28/2012 17:30,2012-12-28,17:30,wenatchee,wa,us,circle,300,5 minutes,Reddish Orande Lights Above Wenatchee.,47.42,-120.31,daylight
12/28/2012 17:30,2012-12-28,17:30,wenatchee,wa,us,circle,300,5 minutes,Reddish Orange Lights Above Wenatchee.,47.42,-120.31,daylight
12/28/2012 17:40,2012-12-28,17:40,wenatchee,wa,us,light,300,5 minutes,Dozens of lights in East Wenatchee.,47.42,-120.31,daylight
12/28/2012 17:45,2012-12-28,17:45,northridge,ca,us,teardrop,1500,25 minutes,White teardrop object with lights going on then off with helicopter very close by,34.23,-118.54,daylight
12/28/2012 19:00,2012-12-28,19:00,livingston,tx,us,light,600,10 minutes,Bright lit  clouds on pitch dark night.,30.71,-94.93,night
12/28/2012 20:00,2012-12-28,20:00,edwards,il,us,light,6,6 seconds,A small red light ascended then disappeared.,40.75,-89.74,night
12/28/2012 20:00,2012-12-28,20:00,lincoln,de,us,formation,420,5-7 minutes,5 red lights hovering low two dissappeared and remaining 3 formed triangle pattern.,38.87,-75.42,night
12/28/2012 20:00,2012-12-28,20:00,milford,de,us,light,1200,20 minutes,Pulsating orbs 2-8 over Milford.,38.91,-75.43,night
12/28/2012 20:00,2012-12-28,20:00,ocean city,md,us,triangle,3,3 seconds,A triangle of orange lights when looking north on Ocean City Beach towards DE. Later at 12:30 a.m. a bright flash of white lights (appr,38.34,-75.09,night
12/28/2012 20:30,2012-12-28,20:30,monitor,wa,us,light,900,15 minutes,Two red lights converge in the sky and drip other red lights.,47.49,-120.42,night
12/28/2012 20:50,2012-12-28,20:50,phoenix,az,us,sphere,420,7 minutes,Orange Orbs Sighted over North Phoenix 12/28/2012 @ 20:50.,33.45,-112.07,night
12/28/2012 21:25,2012-12-28,21:25,ladson,sc,us,light,600,10 minutes,A cluster of red lights in the sky in Ladson&#44 SC.,32.99,-80.11,night
12/28/2012 23:00,2012-12-28,23:00,fort myers,fl,us,fireball,120,2 minutes,8-10 fireballs floating through the air in a strange formation moving North.,26.64,-81.87,night
12/28/2012 23:00,2012-12-28,23:00,fort myers,fl,us,fireball,300,5 minutes,Walking my dog on 12/28/12 at 11pm and saw in the sky 5 to 6 orange lights. On the form I chose fireball as my description but it was m,26.64,-81.87,night
12/28/2012 23:00,2012-12-28,23:00,ocatilio wells,ca,,oval,900,15 minutes,We saw 5 orange orbs&#44 all in a line; they blinked out one by one I have pictures but not great ones.,33.14,-116.13,night
12/28/2012 23:55,2012-12-28,23:55,seattle (fremont district),wa,us,sphere,1800,30 minutes,Standing in Fremont one street up from the Canal as I came out of my store I noticed an orange glowing object in the sky over Queen Ann,47.61,-122.33,night
12/28/2013 01:15,2013-12-28,01:15,indianapolis,in,us,cylinder,300,5 minutes,There were 2 aircraft. One has lights. The other did not. The one without lights was massive. Both craft were at a high altitude.,39.77,-86.16,night
12/28/2013 03:00,2013-12-28,03:00,columbus,oh,us,sphere,7200,2+ hours,1 bright white and four smaller orange orbs.,39.96,-83.0,night
12/28/2013 03:55,2013-12-28,03:55,zionsville,in,us,circle,2,seconds,While driving a unidentifiable white light flew West and was out of sight as fast as it appeared.,39.95,-86.26,night
12/28/2013 04:00,2013-12-28,04:00,canton,oh,us,sphere,1200,20 minutes,I could only see one sphere while I was taking pictures but caught lots on video and pictures.,40.8,-81.38,night
12/28/2013 04:53,2013-12-28,04:53,moreno valley,ca,us,light,5,5 seconds,Flash of light.,33.94,-117.23,night
12/28/2013 06:00,2013-12-28,06:00,davison,mi,us,flash,3,2- 3 seconds,An unusual flash of light permeated our entire bedroom for 2-3 seconds.  It came from outside the house.,43.03,-83.52,daylight
12/28/2013 11:00,2013-12-28,11:00,carson city,nv,us,diamond,600,10 minutes,Flaming craft falling; got video.,39.16,-119.77,daylight
12/28/2013 11:30,2013-12-28,11:30,grosse pointe park,mi,us,circle,300,5 minutes,Orange colored circular objects flying in a line in Grosse Pointe&#44 Michigan.,42.38,-82.94,daylight
12/28/2013 12:20,2013-12-28,12:20,hamilton,nj,us,formation,7,7 seconds,5 dots of white light seen after noon spotted 3 days after Xmas 2013 West of the Hamilton NJ train station.,40.51,-74.62,daylight
12/28/2013 13:00,2013-12-28,13:00,providence,ri,us,teardrop,900,15 minutes,White bright streak like teardrop shape in clear blue sky.,41.82,-71.41,daylight
12/28/2013 17:10,2013-12-28,17:10,rocky mount,va,us,changing,600,10 minutes,Black hovering object seen in daylight hours.,37.0,-79.89,daylight
12/28/2013 18:00,2013-12-28,18:00,new bern,nc,us,light,120,2 minutes,Fluidly&#44 floating&#44 white light.,35.11,-77.04,night
12/28/2013 18:15,2013-12-28,18:15,cherry hill,nj,us,light,120,2 minutes,Super Bright Silent Light Cruising Slowly Across South Jersey - 100% Not a Plane or Meteor.,39.93,-75.03,night
12/28/2013 18:40,2013-12-28,18:40,harrogate (uk/england),,gb,triangle,10,10 seconds,Small triangular formation of lights  performs flight display then vanishes over playing field.,53.98,-1.53,night
12/28/2013 19:00,2013-12-28,19:00,myrtle beach,sc,us,,1800,>30 minutes,Reddish-orange glowing orb seen fadeing out and crashing into the water.,33.69,-78.89,night
12/28/2013 19:00,2013-12-28,19:00,myrtle beach,sc,us,sphere,300,5 minutes,Two bright orange colored balls of light&#44 appearing just north of the Apache pier in Myrtle Beach&#44 SC.,33.69,-78.89,night
12/28/2013 19:15,2013-12-28,19:15,modesto,ca,us,sphere,300,5 minutes,Saw 4 red glowing spheres floating upward and then flying East until they disappeared.,37.64,-121.0,night
12/28/2013 19:45,2013-12-28,19:45,league city,tx,us,light,300,5 minutes,Orange lights and dark objects over League City&#44 Texas.,29.51,-95.09,night
12/28/2013 20:00,2013-12-28,20:00,studio city,ca,us,circle,60,1 minute,Two red circles in Studio City.,34.15,-118.4,night
12/28/2013 20:30,2013-12-28,20:30,st. clair shores,mi,,light,600,5-10 minutes,Bright green/red LED type light moving very fast and performing unusual manuevers with multiple witnesses.,42.5,-82.9,night
12/28/2013 20:57,2013-12-28,20:57,forest hills,pa,us,unknown,300,5 minutes,An evenly-spaced line of 3 bright fireballs traveled northwest&#44 some emitting sparkling droppings.,40.42,-79.85,night
12/28/2013 21:00,2013-12-28,21:00,los gatos,ca,us,flash,2,2 seconds,Bright blue flash seen speeding across the night sky from the left to the right.,37.23,-121.97,night
12/28/2013 21:00,2013-12-28,21:00,maywood,ca,us,formation,1800,30 minutes,Formation Flight of UFOs.,33.99,-118.18,night
12/28/2013 22:00,2013-12-28,22:00,orlando,fl,us,unknown,1800,15-30 minutes,Peculiar movements of an object with green (and some white) lights.,28.54,-81.38,night
12/28/2013 22:30,2013-12-28,22:30,washington,me,us,other,2,seconds,A clear bright line in the sky.  With a beginning and an end.,44.27,-69.37,night
12/28/2013 22:47,2013-12-28,22:47,monterey bay area,ca,,triangle,6,6 seconds,Triangle-shaped craft w/3 solid white lights on the bottom&#44 travelling fast&#44 visible about 6 sec.,36.8,-119.6,night
12/28/2013 23:00,2013-12-28,23:00,east haddam,ct,us,circle,600,10 minutes,White circular objects for 10 minutes.,41.45,-72.46,night
12/28/2013 23:00,2013-12-28,23:00,lafleche (canada),sk,ca,light,60,1 minutes,2 white light 40 miles away apro  1 mile apart  moved from ground level to outer space  on an angle.,49.7,-106.57,night
12/28/2013 23:00,2013-12-28,23:00,lancaster,pa,us,circle,7200,2 hours+,Several orange/red glowing objects were in the sky.,40.04,-76.31,night
12/28/2013 23:00,2013-12-28,23:00,maricopa,az,us,light,10,10 seconds,Bright orangish light moving fast and silent right over the house.,33.06,-112.05,night
12/29/2007 00:50,2007-12-29,00:50,vancouver (canada),bc,ca,other,1.5,1.5 seconds,Large emerald green orb shaped light appearing suddenly seen in NW sky travelling initially in a northern direction&#44 then suddenl,49.25,-123.13,night
12/29/2007 07:00,2007-12-29,07:00,vista,ca,us,light,480,8 minutes,A curved hovering object with bright halogen shaped lights seen in Vista,33.2,-117.24,daylight
12/29/2007 15:00,2007-12-29,15:00,north kansas city,mo,us,triangle,300,2 to 5 minutes,Triangle shaped object seen near North Kansas City Missouri.,39.13,-94.56,daylight
12/29/2007 18:00,2007-12-29,18:00,plano,tx,us,sphere,10,10 seconds,A large glowing white orb of light the size of a car shot through the sky parralell to the earths surface.,33.02,-96.7,night
12/29/2007 19:00,2007-12-29,19:00,carlsbad,ca,us,triangle,120,a few minutes,Dimly lit triangular shaped object moves slowly high above Carlsbad State Beach Sat. evening 12/29/07,33.16,-117.35,night
12/29/2007 19:18,2007-12-29,19:18,ashland,mo,us,oval,30,30 seconds,Big Bright ovals being fired into night sky faster than Jet,38.77,-92.26,night
12/29/2007 21:00,2007-12-29,21:00,silverdale,wa,us,triangle,300,5 min,Large&#44 triangular/diamond shaped&#44 shiny metal&#44 low flying silent object near  Bangor naval base.,47.64,-122.69,night
